date,open,high,low,close,volume,market cap,market cap (2),book to market_for security,number of shares
2000-07-21,6.73438,6.90625,6.65625,6.875,931200.0,,787108.0,0.84,26439
2000-07-24,6.85938,7.0625,6.85938,6.92188,841600.0,,787108.0,0.85,26439
2000-07-25,6.95312,7.04688,6.875,6.875,626800.0,,787108.0,0.84,26439
2000-07-26,6.875,7.1875,6.8125,7.14062,1017200.0,,787108.0,0.88,26439
2000-07-27,7.17188,7.21875,6.9375,6.9375,551600.0,,787108.0,0.85,26439
2000-07-28,6.89062,6.92188,6.64062,6.70312,897600.0,,787108.0,0.82,26439
2000-07-31,6.73438,6.90625,6.73438,6.85938,744400.0,,787108.0,0.84,26439
2000-08-01,6.90625,6.96875,6.875,6.92188,622000.0,,787108.0,0.85,26439
2000-08-02,6.96875,7.03125,6.95312,6.95312,857200.0,,787108.0,0.85,26439
2000-08-03,7.0,7.09375,6.98438,6.98438,767200.0,,787108.0,0.86,26439
2000-08-04,6.79688,6.98438,6.79688,6.98438,687600.0,,787108.0,0.86,26439
2000-08-07,6.96875,7.03125,6.95312,7.01562,353600.0,,787108.0,0.86,26439
2000-08-08,7.07812,7.125,6.98438,7.0625,1265600.0,,787108.0,0.87,26439
2000-08-09,7.03125,7.07812,6.89062,6.92188,898000.0,,787108.0,0.85,26439
2000-08-10,6.9375,6.96875,6.82812,6.92188,802800.0,,787108.0,0.85,26439
2000-08-11,6.89062,6.9375,6.79688,6.9375,819200.0,,787108.0,0.85,26439
2000-08-14,6.9375,6.9375,6.84375,6.85938,234800.0,,787108.0,0.84,26439
2000-08-15,6.82812,6.82812,6.65625,6.8125,687600.0,,787108.0,0.84,26439
2000-08-16,6.6875,6.75,6.57812,6.75,370000.0,,787108.0,0.83,26444
2000-08-17,6.73438,6.73438,6.46875,6.60938,849600.0,,787108.0,0.81,26444
2000-08-18,6.65625,6.65625,6.51562,6.60938,552000.0,,787108.0,0.81,26444
2000-08-21,6.625,6.67188,6.5625,6.57812,371200.0,,787108.0,0.81,26444
2000-08-22,6.5625,6.57812,6.46875,6.5625,507200.0,,787108.0,0.81,26444
2000-08-23,6.53125,6.53125,6.42188,6.46875,550000.0,,787108.0,0.79,26444
2000-08-24,6.40625,6.51562,6.35938,6.48438,670400.0,,787108.0,0.8,26444
2000-08-25,6.53125,6.67188,6.46875,6.60938,822400.0,,787108.0,0.81,26444
2000-08-28,6.54688,6.64062,6.4375,6.45312,342000.0,,787108.0,0.79,26444
2000-08-29,6.39062,6.45312,6.375,6.45312,373600.0,,787108.0,0.79,26444
2000-08-30,6.4375,6.4375,6.35938,6.40625,409200.0,,787108.0,0.79,26444
2000-08-31,6.42188,6.54688,6.40625,6.5,384800.0,,787108.0,0.8,26444
2000-09-01,6.51562,6.53125,6.45312,6.45312,451200.0,,787108.0,0.79,26444
2000-09-04,,,,,,,787108.0,0.79,26444
2000-09-05,6.46875,6.59375,6.45312,6.59375,338000.0,,787108.0,0.81,26444
2000-09-06,6.59375,6.70312,6.59375,6.64062,396000.0,,787108.0,0.81,26444
2000-09-07,6.59375,6.60938,6.4375,6.5,284000.0,,787108.0,0.8,26444
2000-09-08,6.51562,6.57812,6.45312,6.5,661200.0,,787108.0,0.8,26444
2000-09-11,6.5,6.5625,6.32812,6.35938,2989600.0,,787108.0,0.78,26444
2000-09-12,6.375,6.39062,6.26562,6.34375,542000.0,,787108.0,0.78,26444
2000-09-13,6.3125,6.45312,6.3125,6.42188,517200.0,,787108.0,0.79,26444
2000-09-14,6.45312,6.46875,6.28125,6.34375,279600.0,,787108.0,0.78,26444
2000-09-15,6.28125,6.39062,6.28125,6.39062,625200.0,,787108.0,0.78,26444
2000-09-18,6.35938,6.40625,6.125,6.1875,1566800.0,,787108.0,0.76,26444
2000-09-19,6.1875,6.1875,5.92188,6.0625,1216800.0,,787108.0,0.74,26444
2000-09-20,5.96875,6.04688,5.90625,5.98438,651200.0,,787108.0,0.73,26444
2000-09-21,6.01562,6.10938,5.82812,5.95312,608000.0,,787108.0,0.73,26444
2000-09-22,5.9375,6.0,5.78125,5.98438,745600.0,,787108.0,0.73,26444
2000-09-25,6.01562,6.10938,5.98438,6.07812,1450800.0,,787108.0,0.75,26444
2000-09-26,6.03125,6.04688,5.85938,5.90625,383600.0,,787108.0,0.72,26444
2000-09-27,5.89062,5.98438,5.82812,5.90625,462000.0,,787108.0,0.72,26444
2000-09-28,5.89062,6.0625,5.84375,6.0625,499200.0,,787108.0,0.74,26444
2000-09-29,5.98438,6.01562,5.8125,6.0,890000.0,,787108.0,0.74,26444
2000-10-02,5.96875,5.96875,5.82812,5.84375,271200.0,,787108.0,0.72,26444
2000-10-03,5.875,6.01562,5.875,5.96875,480800.0,,787108.0,0.73,26444
2000-10-04,5.96875,6.25,5.96875,6.125,1278800.0,,787108.0,0.75,26444
2000-10-05,6.1875,6.5,6.1875,6.34375,914400.0,,787108.0,0.78,26444
2000-10-06,6.34375,6.39062,6.0,6.0625,937200.0,,787108.0,0.74,26444
2000-10-09,6.07812,6.1875,6.0,6.17188,762400.0,,787108.0,0.76,26444
2000-10-10,6.17188,6.26562,6.15625,6.15625,393600.0,,787108.0,0.76,26444
2000-10-11,5.625,5.64062,5.29688,5.29688,2043200.0,,787108.0,0.65,26444
2000-10-12,5.5,5.5,5.20312,5.34375,1442800.0,,787108.0,0.66,26444
2000-10-13,5.3125,5.40625,5.25,5.375,856000.0,,787108.0,0.66,26444
2000-10-16,5.375,5.40625,5.15625,5.28125,428800.0,,787108.0,0.65,26444
2000-10-17,5.28125,5.35938,5.0,5.25,1423200.0,,787108.0,0.64,26444
2000-10-18,5.125,5.25,4.875,5.23438,2388400.0,,787108.0,0.64,26444
2000-10-19,5.23438,5.51562,5.23438,5.5,1005200.0,,787108.0,0.67,26444
2000-10-20,5.4375,5.45312,5.09375,5.1875,2907600.0,,787108.0,0.64,26444
2000-10-23,5.20312,5.5,5.17188,5.45312,2096400.0,,787108.0,0.67,26444
2000-10-24,5.46875,5.48438,5.40625,5.45312,1011600.0,,787108.0,0.67,26444
2000-10-25,5.4375,5.5,5.375,5.42188,537600.0,,787108.0,0.67,26444
2000-10-26,5.46875,5.73438,5.35938,5.57812,1216400.0,,787108.0,0.68,26444
2000-10-27,5.5625,6.23438,5.53125,6.15625,2166800.0,,787108.0,0.76,26444
2000-10-30,6.15625,6.5625,6.0625,6.51562,1111200.0,,787108.0,0.8,26444
2000-10-31,6.51562,6.53125,6.45312,6.48438,673200.0,,787108.0,0.8,26444
2000-11-01,6.54688,6.85938,6.53125,6.70312,695600.0,,787108.0,0.82,26444
2000-11-02,6.70312,6.70312,6.51562,6.625,695200.0,,787108.0,0.81,26444
2000-11-03,6.625,6.67188,6.48438,6.64062,531200.0,,787108.0,0.81,26444
2000-11-06,6.67188,6.73438,6.60938,6.70312,631200.0,,787108.0,0.82,26444
2000-11-07,6.67188,6.70312,6.35938,6.59375,616800.0,,787108.0,0.81,26444
2000-11-08,6.59375,6.70312,6.53125,6.64062,598400.0,,787108.0,0.81,26444
2000-11-09,6.64062,6.64062,6.54688,6.57812,971600.0,,787108.0,0.81,26444
2000-11-10,6.5625,6.5625,6.39062,6.46875,316800.0,,787108.0,0.79,26444
2000-11-13,6.4375,6.8125,6.4375,6.78125,722000.0,,787108.0,0.83,26444
2000-11-14,6.82812,6.90625,6.73438,6.79688,634000.0,,787108.0,0.83,26444
2000-11-15,6.82812,7.0,6.82812,6.98438,666400.0,,787108.0,0.86,26444
2000-11-16,6.95312,6.95312,6.76562,6.875,314000.0,,787108.0,0.84,26444
2000-11-17,6.9375,7.15625,6.90625,7.15625,814000.0,,787108.0,0.88,26444
2000-11-20,7.1875,7.25,7.1875,7.23438,1009200.0,,787108.0,0.89,26444
2000-11-21,7.17188,7.28125,7.17188,7.25,564400.0,,787108.0,0.89,26444
2000-11-22,7.23438,7.23438,7.0625,7.07812,726800.0,,787108.0,0.87,26444
2000-11-23,,,,,,,787108.0,0.87,26444
2000-11-24,7.125,7.25,7.125,7.25,218000.0,,787108.0,0.89,26444
2000-11-27,7.25,7.25,7.09375,7.125,372400.0,,787108.0,0.87,26444
2000-11-28,6.875,7.03125,6.84375,6.98438,798800.0,,787108.0,0.86,26444
2000-11-29,7.0,7.07812,6.85938,7.03125,480400.0,,787108.0,0.86,26444
2000-11-30,7.03125,7.04688,6.90625,6.98438,513200.0,,787108.0,0.86,26444
2000-12-01,6.95312,7.0,6.90625,6.98438,274800.0,,787108.0,0.86,26444
2000-12-04,6.9375,6.9375,6.70312,6.79688,412400.0,,787108.0,0.83,26444
2000-12-05,6.8125,7.14062,6.76562,7.14062,619200.0,,787108.0,0.88,26444
2000-12-06,7.04688,7.125,6.84375,6.9375,806800.0,,787108.0,0.85,26444
2000-12-07,6.82812,6.82812,6.51562,6.54688,1554800.0,,787108.0,0.8,26444
2000-12-08,6.54688,6.79688,6.53125,6.6875,1944800.0,,787108.0,0.82,26444
2000-12-11,6.70312,7.21875,6.67188,7.20312,904000.0,,787108.0,0.88,26444
2000-12-12,7.1875,7.25,6.96875,6.98438,559200.0,,787108.0,0.86,26444
2000-12-13,6.98438,7.14062,6.82812,6.85938,532000.0,,787108.0,0.84,26444
2000-12-14,6.84375,6.875,6.51562,6.51562,1507600.0,,787108.0,0.8,26444
2000-12-15,6.4375,6.5,6.4375,6.46875,931600.0,,787108.0,0.79,26444
2000-12-18,6.46875,6.5,6.34375,6.4375,1045200.0,,787108.0,0.79,26444
2000-12-19,6.40625,6.48438,6.39062,6.46875,886000.0,,787108.0,0.79,26444
2000-12-20,6.4375,6.4375,6.07812,6.28125,913200.0,,787108.0,0.77,26444
2000-12-21,6.25,6.48438,6.25,6.48438,645600.0,,787108.0,0.8,26444
2000-12-22,6.46875,6.54688,6.42188,6.51562,457200.0,,787108.0,0.8,26444
2000-12-25,,,,,,,787108.0,0.8,26444
2000-12-26,6.5,6.59375,6.5,6.54688,441200.0,,787108.0,0.8,26444
2000-12-27,6.51562,6.82812,6.51562,6.6875,407200.0,,787108.0,0.82,26444
2000-12-28,6.6875,7.09375,6.6875,7.09375,816800.0,,787108.0,0.87,26444
2000-12-29,7.09375,7.9375,7.09375,7.4375,1756800.0,,787108.0,0.91,26444
2001-01-01,,,,,,,771976.0,0.96,26444
2001-01-02,7.375,7.46875,7.25,7.39062,656000.0,,771976.0,0.95,26444
2001-01-03,7.35938,8.0,7.35938,7.98438,1371600.0,,771976.0,1.03,26444
2001-01-04,7.90625,8.5,7.90625,8.5,2179600.0,,771976.0,1.1,26444
2001-01-05,8.5,8.51562,8.32812,8.45312,1447200.0,,771976.0,1.09,26444
2001-01-08,8.5,8.8125,8.35938,8.46875,1600400.0,,771976.0,1.09,26444
2001-01-09,8.1875,8.1875,7.70312,7.73438,2403200.0,,771976.0,1.0,26444
2001-01-10,7.71875,7.71875,7.53125,7.71875,936800.0,,771976.0,1.0,26444
2001-01-11,7.73438,7.8125,7.48438,7.54688,826800.0,,771976.0,0.97,26444
2001-01-12,7.54688,7.5625,7.3125,7.46875,1048400.0,,771976.0,0.96,26444
2001-01-15,,,,,,,771976.0,0.96,26444
2001-01-16,7.48438,7.5,7.42188,7.5,465200.0,,771976.0,0.97,26444
2001-01-17,7.46875,7.48438,7.32812,7.375,310800.0,,771976.0,0.95,26444
2001-01-18,7.375,7.5,7.29688,7.45312,512800.0,,771976.0,0.96,26444
2001-01-19,7.4375,7.5,7.40625,7.5,694800.0,,771976.0,0.97,26444
2001-01-22,7.4375,7.60938,7.375,7.57812,498000.0,,771976.0,0.98,26444
2001-01-23,7.57812,8.04688,7.53125,8.04688,1103200.0,,771976.0,1.04,26444
2001-01-24,8.01562,8.09375,7.625,7.625,474000.0,,771976.0,0.98,26444
2001-01-25,7.59375,7.98438,7.59375,7.89062,412800.0,,771976.0,1.02,26444
2001-01-26,7.64062,7.79688,7.57812,7.59375,682000.0,,771976.0,0.98,26444
2001-01-29,7.6,7.83,7.59,7.8,500400.0,,771976.0,1.01,26444
2001-01-30,7.8375,7.95,7.7625,7.95,333200.0,,771976.0,1.03,26444
2001-01-31,7.9375,8.15,7.9375,8.085,614400.0,,771976.0,1.04,26444
2001-02-01,8.075,8.0875,7.9,7.995,342800.0,,771976.0,1.03,26444
2001-02-02,7.995,8.1575,7.975,8.075,520400.0,,771976.0,1.04,26444
2001-02-05,8.1125,8.25,8.095,8.22,471200.0,,771976.0,1.06,26444
2001-02-06,8.1875,8.4125,8.1875,8.3275,597600.0,,771976.0,1.07,26444
2001-02-07,8.275,8.3225,8.25,8.29,297600.0,,771976.0,1.07,26444
2001-02-08,8.2375,8.25,7.9875,8.12,352400.0,,771976.0,1.05,26444
2001-02-09,8.1,8.1,7.915,7.965,283200.0,,771976.0,1.03,26444
2001-02-12,7.925,8.0725,7.9175,7.975,283200.0,,771976.0,1.03,26444
2001-02-13,7.975,7.9875,7.91,7.9625,244400.0,,771976.0,1.03,26444
2001-02-14,7.96,7.96,7.9125,7.9325,281200.0,,771976.0,1.02,26444
2001-02-15,7.9,7.9125,7.725,7.8,1098000.0,,771976.0,1.01,26444
2001-02-16,7.75,7.7625,7.5375,7.615,680000.0,,771976.0,0.98,26444
2001-02-19,,,,,,,771976.0,0.98,26444
2001-02-20,7.6125,7.635,7.2475,7.25,889600.0,,771976.0,0.93,26444
2001-02-21,7.2875,7.3725,7.25,7.28,752800.0,,771976.0,0.94,26444
2001-02-22,7.2775,7.2775,7.1,7.2125,1023600.0,,771976.0,0.93,26444
2001-02-23,7.2125,7.2125,7.015,7.125,530400.0,,771976.0,0.92,26457
2001-02-26,7.1125,7.4,7.1125,7.3975,566000.0,,771976.0,0.95,26457
2001-02-27,7.3875,7.3875,7.1875,7.255,411600.0,,771976.0,0.94,26457
2001-02-28,7.255,7.35,7.035,7.145,556400.0,,771976.0,0.92,26457
2001-03-01,7.025,7.0275,6.6,6.825,1275200.0,,771976.0,0.88,26457
2001-03-02,6.775,7.0975,6.75,7.06,624000.0,,771976.0,0.91,26457
2001-03-05,7.06,7.06,6.9125,6.965,1010800.0,,771976.0,0.9,26457
2001-03-06,6.9875,7.025,6.8625,7.025,1748800.0,,771976.0,0.91,26457
2001-03-07,7.0,7.0625,6.9,7.06,585600.0,,771976.0,0.91,26457
2001-03-08,7.06,7.25,7.055,7.2125,712800.0,,771976.0,0.93,26457
2001-03-09,7.1625,7.1625,7.0625,7.1125,601200.0,,771976.0,0.92,26457
2001-03-12,7.075,7.1225,7.0,7.0,607200.0,,771976.0,0.9,26457
2001-03-13,6.875,7.095,6.8625,7.095,1092000.0,,771976.0,0.92,26457
2001-03-14,7.0325,7.0325,6.85,6.9375,1005200.0,,771976.0,0.9,26457
2001-03-15,6.875,6.9625,6.875,6.9,375600.0,,771976.0,0.89,26457
2001-03-16,6.8375,6.8625,6.6625,6.6725,951600.0,,771976.0,0.86,26457
2001-03-19,6.6725,6.6875,6.4125,6.4375,1908000.0,,771976.0,0.83,26457
2001-03-20,6.5,6.5375,6.475,6.49,1131200.0,,771976.0,0.84,26457
2001-03-21,6.4375,6.5,6.325,6.37,527600.0,,771976.0,0.82,26457
2001-03-22,6.375,6.375,6.1,6.2625,522800.0,,771976.0,0.81,26478
2001-03-23,6.325,6.3875,6.2875,6.3875,855600.0,,771976.0,0.82,26478
2001-03-26,6.3375,6.6275,6.335,6.575,1237600.0,,771976.0,0.85,26478
2001-03-27,6.625,6.625,6.425,6.5375,797200.0,,771976.0,0.84,26478
2001-03-28,6.5375,6.5375,6.35,6.455,340400.0,,771976.0,0.83,26478
2001-03-29,6.455,6.565,6.3075,6.3625,503200.0,,771976.0,0.82,26478
2001-03-30,6.3125,6.4675,6.3125,6.425,556000.0,,771976.0,0.83,26478
2001-04-02,6.425,6.4625,6.26,6.3125,969600.0,,771976.0,0.82,26478
2001-04-03,6.275,6.295,6.1875,6.2775,847200.0,,771976.0,0.81,26478
2001-04-04,6.2775,6.4,6.225,6.3725,720000.0,,771976.0,0.82,26478
2001-04-05,6.425,6.5,6.3625,6.4875,459200.0,,771976.0,0.84,26478
2001-04-06,6.4375,6.4375,6.24,6.275,561200.0,,771976.0,0.81,26478
2001-04-09,6.2875,6.4025,6.15,6.255,740000.0,,771976.0,0.81,26478
2001-04-10,6.275,6.6325,6.25,6.5525,502400.0,,771976.0,0.85,26478
2001-04-11,6.6,6.6,6.3875,6.525,408000.0,,771976.0,0.84,26478
2001-04-12,6.5,6.575,6.35,6.5125,430800.0,,771976.0,0.84,26478
2001-04-13,,,,,,,771976.0,0.84,26478
2001-04-16,6.55,6.6,6.4625,6.53,430000.0,,771976.0,0.84,26478
2001-04-17,6.55,6.6625,6.5075,6.6375,399200.0,,771976.0,0.86,26478
2001-04-18,6.7175,7.0475,6.675,6.775,730800.0,,771976.0,0.87,26478
2001-04-19,6.925,7.05,6.6625,6.9975,916400.0,,771976.0,0.9,26478
2001-04-20,6.975,6.975,6.7,6.8425,302400.0,,771976.0,0.88,26478
2001-04-23,6.78,6.8,6.65,6.75,1098400.0,,771976.0,0.87,26478
2001-04-24,6.7375,6.7425,6.675,6.705,426400.0,,771976.0,0.87,26478
2001-04-25,6.705,6.8125,6.69,6.7475,617200.0,,771976.0,0.87,26478
2001-04-26,6.7375,6.975,6.7175,6.875,1072400.0,,771976.0,0.89,26478
2001-04-27,6.8775,7.125,6.8775,7.0725,540800.0,,771976.0,0.91,26478
2001-04-30,7.0725,7.23,7.0375,7.0375,572800.0,,771976.0,0.91,26478
2001-05-01,7.04,7.04,6.9775,6.985,432800.0,,771976.0,0.9,26478
2001-05-02,6.985,7.0775,6.95,7.0475,478800.0,,771976.0,0.91,26478
2001-05-03,7.05,7.13,6.865,7.1,353600.0,,771976.0,0.92,26478
2001-05-04,7.1,7.1575,7.0,7.155,534800.0,,771976.0,0.92,26478
2001-05-07,7.155,7.35,7.15,7.25,622000.0,,771976.0,0.94,26478
2001-05-08,7.2125,7.25,7.05,7.175,502000.0,,771976.0,0.93,26478
2001-05-09,7.225,7.3625,7.1575,7.1625,259200.0,,771976.0,0.92,26478
2001-05-10,7.25,7.25,7.13,7.1925,187600.0,,771976.0,0.93,26478
2001-05-11,7.195,7.195,7.0225,7.1175,311200.0,,771976.0,0.92,26478
2001-05-14,7.115,7.155,7.0625,7.1425,147200.0,,771976.0,0.92,26478
2001-05-15,7.1425,7.1425,6.7875,6.8725,1004800.0,,771976.0,0.89,26478
2001-05-16,6.875,7.0,6.8625,6.985,413600.0,,771976.0,0.9,26478
2001-05-17,7.025,7.175,7.0225,7.175,609200.0,,771976.0,0.93,26478
2001-05-18,7.125,7.245,7.12,7.15,263200.0,,771976.0,0.92,26478
2001-05-21,7.175,7.225,7.1575,7.1975,193600.0,,771976.0,0.93,26478
2001-05-22,7.1975,7.375,7.165,7.3675,629200.0,,771976.0,0.95,26478
2001-05-23,7.37,7.375,7.1875,7.22,358400.0,,771976.0,0.93,26478
2001-05-24,7.1625,7.22,7.0625,7.15,246400.0,,771976.0,0.92,26478
2001-05-25,7.15,7.2,7.09,7.1925,262000.0,,771976.0,0.93,26478
2001-05-28,,,,,,,771976.0,0.93,26478
2001-05-29,7.175,7.275,7.045,7.225,299600.0,,771976.0,0.93,26478
2001-05-30,7.2275,7.2275,7.065,7.1075,214000.0,,771976.0,0.92,26478
2001-05-31,7.15,7.2125,7.075,7.1825,270000.0,,771976.0,0.93,26478
2001-06-01,7.15,7.15,6.99,7.005,477600.0,,771976.0,0.9,26478
2001-06-04,6.975,7.05,6.975,7.0225,178000.0,,771976.0,0.91,26478
2001-06-05,7.0,7.09,6.925,7.065,648800.0,,771976.0,0.91,26478
2001-06-06,7.05,7.0675,7.0025,7.005,232400.0,,771976.0,0.9,26478
2001-06-07,6.9625,7.025,6.9625,6.9875,384400.0,,771976.0,0.9,26478
2001-06-08,6.9875,7.0575,6.9625,6.995,445200.0,,771976.0,0.9,26478
2001-06-11,6.975,7.0125,6.9725,6.9725,300800.0,,771976.0,0.9,26478
2001-06-12,6.9375,6.95,6.79,6.825,281200.0,,771976.0,0.88,26478
2001-06-13,6.8125,6.9525,6.8125,6.9275,178400.0,,771976.0,0.89,26478
2001-06-14,6.9175,6.92,6.8725,6.8725,451600.0,,771976.0,0.89,26478
2001-06-15,6.8125,6.8625,6.705,6.705,438000.0,,771976.0,0.87,26478
2001-06-18,6.7625,6.8225,6.7,6.79,255200.0,,771976.0,0.88,26478
2001-06-19,6.7625,6.775,6.635,6.665,415200.0,,771976.0,0.86,26478
2001-06-20,6.6125,6.6125,6.5,6.54,546400.0,,771976.0,0.84,26478
2001-06-21,6.5,6.6325,6.4875,6.575,540400.0,,771976.0,0.85,26478
2001-06-22,6.575,6.6575,6.5125,6.61,275600.0,,771976.0,0.85,26478
2001-06-25,6.9375,6.9375,6.45,6.4575,1088000.0,,771976.0,0.83,26478
2001-06-26,6.35,6.59,6.35,6.565,476000.0,,771976.0,0.85,26478
2001-06-27,6.5675,6.8875,6.5675,6.865,589600.0,,771976.0,0.89,26478
2001-06-28,6.865,7.0375,6.86,6.955,714800.0,,771976.0,0.9,26478
2001-06-29,6.9375,7.225,6.9225,7.225,622800.0,,771976.0,0.93,26478
2001-07-02,7.1625,7.2625,7.1,7.2,598800.0,,771976.0,0.93,26492
2001-07-03,7.1875,7.235,7.14,7.17,203600.0,,771976.0,0.93,26492
2001-07-04,,,,,,,771976.0,0.93,26492
2001-07-05,7.1375,7.175,7.075,7.1625,268000.0,,771976.0,0.93,26492
2001-07-06,7.1625,7.1625,7.0325,7.05,342000.0,,771976.0,0.91,26492
2001-07-09,7.05,7.25,7.0375,7.15,350800.0,,771976.0,0.92,26492
2001-07-10,7.275,7.4525,7.2625,7.325,970800.0,,771976.0,0.95,26492
2001-07-11,7.3125,7.4,7.275,7.35,612800.0,,771976.0,0.95,26492
2001-07-12,7.355,7.4975,7.33,7.495,746800.0,,771976.0,0.97,26492
2001-07-13,7.4625,7.6825,7.4375,7.6825,502800.0,,771976.0,0.99,26492
2001-07-16,7.6825,7.875,7.6825,7.8275,1522800.0,,771976.0,1.01,26492
2001-07-17,7.8275,7.875,7.8125,7.83,907200.0,,771976.0,1.01,26492
2001-07-18,7.8125,7.8275,7.63,7.6525,1230000.0,,771976.0,0.99,26492
2001-07-19,7.7,7.9075,7.675,7.7,1346400.0,,771976.0,0.99,26492
2001-07-20,7.7,8.025,7.68,7.8875,1033200.0,,771976.0,1.02,26492
2001-07-23,7.95,8.1,7.76,7.7875,878000.0,,771976.0,1.01,26492
2001-07-24,7.795,7.9675,7.66,7.695,1036800.0,,771976.0,0.99,26492
2001-07-25,7.65,7.8125,7.6225,7.7,494000.0,,771976.0,0.99,26492
2001-07-26,7.7,7.75,7.62,7.7175,378000.0,,771976.0,1.0,26492
2001-07-27,7.7375,7.7825,7.625,7.66,605200.0,,771976.0,0.99,26492
2001-07-30,7.6875,7.7875,7.6,7.645,343200.0,,771976.0,0.99,26492
2001-07-31,7.645,7.955,7.645,7.91,690000.0,,771976.0,1.02,26492
2001-08-01,7.9125,8.125,7.9,8.0375,586400.0,,771976.0,1.04,26492
2001-08-02,8.0375,8.05,7.9375,8.015,605200.0,,771976.0,1.04,26492
2001-08-03,8.025,8.025,7.9125,7.955,380000.0,,771976.0,1.03,26492
2001-08-06,7.975,8.0375,7.905,8.0,388000.0,,771976.0,1.03,26492
2001-08-07,8.0,8.0,7.9125,7.96,253200.0,,771976.0,1.03,26492
2001-08-08,8.0,8.065,7.975,8.025,495600.0,,771976.0,1.04,26492
2001-08-09,8.0375,8.05,7.99,8.0275,577600.0,,771976.0,1.04,26492
2001-08-10,8.0275,8.1875,7.9775,8.12,633200.0,,771976.0,1.05,26492
2001-08-13,8.1125,8.12,8.0,8.1,390800.0,,771976.0,1.05,26492
2001-08-14,8.1125,8.3,8.0875,8.1925,627600.0,,771976.0,1.06,26492
2001-08-15,8.1875,8.2725,8.1525,8.25,518000.0,,771976.0,1.07,26492
2001-08-16,8.2525,8.415,8.25,8.3875,444800.0,,771976.0,1.08,26492
2001-08-17,8.35,8.35,8.225,8.25,529600.0,,771976.0,1.07,26492
2001-08-20,8.1625,8.1625,8.025,8.055,748400.0,,771976.0,1.04,26492
2001-08-21,8.075,8.0875,7.9625,7.995,832400.0,,771976.0,1.03,26492
2001-08-22,8.005,8.15,7.9875,8.105,533200.0,,771976.0,1.05,26492
2001-08-23,8.1,8.1625,8.095,8.1,222400.0,,771976.0,1.05,26492
2001-08-24,8.1,8.285,8.025,8.2525,588800.0,,771976.0,1.07,26492
2001-08-27,8.2375,8.2375,8.125,8.125,228800.0,,771976.0,1.05,26492
2001-08-28,8.175,8.3775,8.06,8.0925,1002800.0,,771976.0,1.05,26492
2001-08-29,8.0925,8.1175,7.9925,8.0175,576400.0,,771976.0,1.04,26492
2001-08-30,7.9875,8.0975,7.9375,8.0475,481200.0,,771976.0,1.04,26492
2001-08-31,8.025,8.21,7.92,8.16,318800.0,,771976.0,1.05,26492
2001-09-03,,,,,,,771976.0,1.05,26492
2001-09-04,8.15,8.205,8.1,8.135,451600.0,,771976.0,1.05,26492
2001-09-05,8.125,8.135,7.99,8.0825,608800.0,,771976.0,1.04,26492
2001-09-06,7.95,8.0,7.85,7.895,935200.0,,771976.0,1.02,26492
2001-09-07,7.875,7.875,7.545,7.65,2224000.0,,771976.0,0.99,26492
2001-09-10,7.6,7.65,7.475,7.5875,691200.0,,771976.0,0.98,26492
2001-09-11,,,,,,,771976.0,0.98,26492
2001-09-12,,,,,,,771976.0,0.98,26492
2001-09-13,,,,,,,771976.0,0.98,26492
2001-09-14,,,,,,,771976.0,0.98,26492
2001-09-17,5.5625,5.75,5.2125,5.42,4160000.0,,771976.0,0.7,26492
2001-09-18,5.5375,5.6125,5.0625,5.3,2839200.0,,771976.0,0.68,26492
2001-09-19,5.3625,5.3875,4.9375,5.165,1354000.0,,771976.0,0.67,26492
2001-09-20,5.0,5.0,4.7,4.775,2292000.0,,771976.0,0.62,26492
2001-09-21,4.55,4.6875,4.425,4.52,1707600.0,,771976.0,0.58,26492
2001-09-24,4.675,4.8625,4.625,4.7125,2326400.0,,771976.0,0.61,26492
2001-09-25,4.72,4.7225,4.5025,4.535,2285200.0,,771976.0,0.59,26492
2001-09-26,4.5325,4.5325,4.4375,4.45,802400.0,,771976.0,0.57,26492
2001-09-27,4.4875,4.4875,4.35,4.425,1656000.0,,771976.0,0.57,26492
2001-09-28,4.4875,4.9925,4.445,4.9925,2236000.0,,771976.0,0.64,26492
2001-10-01,4.9925,5.0375,4.8725,4.95,1348800.0,,771976.0,0.64,26528
2001-10-02,5.025,5.35,5.025,5.29,1854800.0,,771976.0,0.68,26528
2001-10-03,5.3,5.775,5.3,5.75,1501600.0,,771976.0,0.74,26528
2001-10-04,5.775,5.975,5.56,5.6175,1334400.0,,771976.0,0.73,26528
2001-10-05,5.6,5.7125,5.3625,5.4375,677200.0,,771976.0,0.7,26528
2001-10-08,5.44,5.4825,5.15,5.2925,705200.0,,771976.0,0.68,26528
2001-10-09,5.2925,5.305,5.1625,5.225,392000.0,,771976.0,0.68,26528
2001-10-10,5.225,5.4875,5.225,5.4775,868800.0,,771976.0,0.71,26528
2001-10-11,5.5625,5.76,5.5575,5.735,826400.0,,771976.0,0.74,26528
2001-10-12,5.75,5.75,5.25,5.25,1713200.0,,771976.0,0.68,26528
2001-10-15,5.3,5.4125,5.25,5.3625,1170400.0,,771976.0,0.69,26528
2001-10-16,5.38,5.46,5.3,5.4025,395600.0,,771976.0,0.7,26528
2001-10-17,5.4125,5.425,4.975,5.02,854000.0,,771976.0,0.65,26528
2001-10-18,5.25,5.25,4.815,4.9275,1246400.0,,771976.0,0.64,26528
2001-10-19,5.1375,5.18,4.95,5.1175,3152800.0,,771976.0,0.66,26528
